"species"	"LON"	"LAT"	"ADM0_A3"	"climate"	"bioc1"	"bioc2"	"bioc3"	"bioc4"	"bioc5"	"bioc6"	"bioc7"	"bioc8"	"bioc9"	"bioc10"	"bioc11"	"bioc12"	"bioc13"	"bioc14"	"bioc15"	"bioc16"	"bioc17"	"bioc18"	"bioc19"
"Cucurbita_palmata"	-116.335	34.82958	"USA"	"future"	22	17.7	44.8	827.9	42.8	3.2	39.6	11.8	24.6	32.3	12.4	122	18	1	49.9	49	10	37	49
"Cucurbita_palmata"	-116.335017	34.135433	"USA"	"future"	20.1	18.1	47.7	759.3	40.5	2.6	37.9	12.3	22.2	29.6	11.3	208	33	1	55	91	17	48	90
"Cucurbita_palmata"	-116.335017	34.135433	"USA"	"future"	20.1	18.1	47.7	759.3	40.5	2.6	37.9	12.3	22.2	29.6	11.3	208	33	1	55	91	17	48	90
"Cucurbita_palmata"	-116.33502	34.13543	"USA"	"future"	20.1	18.1	47.7	759.3	40.5	2.6	37.9	12.3	22.2	29.6	11.3	208	33	1	55	91	17	48	90
"Cucurbita_palmata"	-116.335278	33.171667	"USA"	"future"	24	17.8	47.5	759.1	44.3	6.8	37.5	16.2	29.7	33.9	15.3	183	38	2	76.5	99	10	21	96
"Cucurbita_palmata"	-116.335389	33.171611	"USA"	"future"	24	17.8	47.5	759.1	44.3	6.8	37.5	16.2	29.7	33.9	15.3	183	38	2	76.5	99	10	21	96
"Cucurbita_palmata"	-116.3354	33.1716	"USA"	"future"	24	17.8	47.5	759.1	44.3	6.8	37.5	16.2	29.7	33.9	15.3	183	38	2	76.5	99	10	21	96
"Cucurbita_palmata"	-116.3354	33.1716	"USA"	"future"	24	17.8	47.5	759.1	44.3	6.8	37.5	16.2	29.7	33.9	15.3	183	38	2	76.5	99	10	21	96
"Cucurbita_palmata"	-116.3354	33.1716	"USA"	"future"	24	17.8	47.5	759.1	44.3	6.8	37.5	16.2	29.7	33.9	15.3	183	38	2	76.5	99	10	21	96
"Cucurbita_palmata"	-116.343972	33.817111	"USA"	"future"	25.4	17.9	47.7	739.6	44.6	7	37.6	17.8	27.4	34.6	16.6	113	22	1	67.9	58	7	21	56
"Cucurbita_palmata"	-116.34511	33.1129	"USA"	"future"	21.4	16.9	48.1	698.9	40.9	5.8	35.1	14.2	26.7	30.6	13.5	247	48	2	75.3	131	14	28	125
"Cucurbita_palmata"	-116.34607	33.13456	"USA"	"future"	22.7	17.3	48.2	716.2	42.4	6.6	35.8	15.2	28.1	32.1	14.6	224	45	2	76.5	121	12	26	115
"Cucurbita_palmata"	-116.346111	33.134611	"USA"	"future"	22.7	17.3	48.2	716.2	42.4	6.6	35.8	15.2	28.1	32.1	14.6	224	45	2	76.5	121	12	26	115
"Cucurbita_palmata"	-116.3502	34.13519	"USA"	"future"	20.1	18.1	47.7	759.3	40.5	2.6	37.9	12.3	22.2	29.6	11.3	208	33	1	55	91	17	48	90
"Cucurbita_palmata"	-116.3502	34.13519	"USA"	"future"	20.1	18.1	47.7	759.3	40.5	2.6	37.9	12.3	22.2	29.6	11.3	208	33	1	55	91	17	48	90
"Cucurbita_palmata"	-116.3514	33.7455	"USA"	"future"	24.8	17.1	46.9	726.3	43.5	7	36.5	17.4	31.2	33.9	16.2	120	25	1	68.5	62	8	21	60
"Cucurbita_palmata"	-116.3514	33.7455	"USA"	"future"	24.8	17.1	46.9	726.3	43.5	7	36.5	17.4	31.2	33.9	16.2	120	25	1	68.5	62	8	21	60
"Cucurbita_palmata"	-116.3514	33.7455	"USA"	"future"	24.8	17.1	46.9	726.3	43.5	7	36.5	17.4	31.2	33.9	16.2	120	25	1	68.5	62	8	21	60
"Cucurbita_palmata"	-116.35732	34.11373	"USA"	"future"	18.9	17.5	47.4	753.6	39.1	2.2	36.9	11.1	25.8	28.4	10.2	276	46	1	59.7	126	22	54	124
"Cucurbita_palmata"	-116.37281	33.13472	"USA"	"future"	22.7	17.3	48.2	716.2	42.4	6.6	35.8	15.2	28.1	32.1	14.6	224	45	2	76.5	121	12	26	115
"Cucurbita_palmata"	-116.37281	33.13472	"USA"	"future"	22.7	17.3	48.2	716.2	42.4	6.6	35.8	15.2	28.1	32.1	14.6	224	45	2	76.5	121	12	26	115
"Cucurbita_palmata"	-116.37281	33.13472	"USA"	"future"	22.7	17.3	48.2	716.2	42.4	6.6	35.8	15.2	28.1	32.1	14.6	224	45	2	76.5	121	12	26	115
"Cucurbita_palmata"	-116.37426	33.39337	"USA"	"future"	23.3	17.3	47.9	724	43	7	36	15.6	28.9	32.7	15	193	37	1	71.5	100	12	28	97
"Cucurbita_palmata"	-116.37426	33.39337	"USA"	"future"	23.3	17.3	47.9	724	43	7	36	15.6	28.9	32.7	15	193	37	1	71.5	100	12	28	97
"Cucurbita_palmata"	-116.37426	33.39337	"USA"	"future"	23.3	17.3	47.9	724	43	7	36	15.6	28.9	32.7	15	193	37	1	71.5	100	12	28	97
"Cucurbita_palmata"	-116.375	33.3542	"USA"	"future"	23.6	17.4	48	729.4	43.5	7.3	36.2	15.9	29.2	33.1	15.3	191	37	1	72.2	99	11	27	97
"Cucurbita_palmata"	-116.375	33.3542	"USA"	"future"	23.6	17.4	48	729.4	43.5	7.3	36.2	15.9	29.2	33.1	15.3	191	37	1	72.2	99	11	27	97
"Cucurbita_palmata"	-116.375	33.3542	"USA"	"future"	23.6	17.4	48	729.4	43.5	7.3	36.2	15.9	29.2	33.1	15.3	191	37	1	72.2	99	11	27	97
"Cucurbita_palmata"	-116.38	33.02	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.38	33.02	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.3828	35.0389	"USA"	"future"	22.8	17.1	43	859.9	43.5	3.6	39.9	14.3	25.4	33.4	12.7	91	15	1	51.7	37	7	29	36
"Cucurbita_palmata"	-116.383611	34.400278	"USA"	"future"	21.4	18.1	46.6	786.7	42	3.1	38.9	13.5	23.8	31.2	12.2	142	21	1	49.5	57	11	40	57
"Cucurbita_palmata"	-116.38799	33.13949	"USA"	"future"	21.3	16.8	48.1	695.4	40.7	5.7	35	14	26.5	30.4	13.4	269	53	2	77	145	15	30	137
"Cucurbita_palmata"	-116.38799	33.13949	"USA"	"future"	21.3	16.8	48.1	695.4	40.7	5.7	35	14	26.5	30.4	13.4	269	53	2	77	145	15	30	137
"Cucurbita_palmata"	-116.38799	33.13949	"USA"	"future"	21.3	16.8	48.1	695.4	40.7	5.7	35	14	26.5	30.4	13.4	269	53	2	77	145	15	30	137
"Cucurbita_palmata"	-116.3895	33.3226	"USA"	"future"	24.3	17	46.7	747.2	44	7.6	36.4	16.4	29.9	34	15.7	177	36	1	77	96	9	21	93
"Cucurbita_palmata"	-116.3895	33.3226	"USA"	"future"	24.3	17	46.7	747.2	44	7.6	36.4	16.4	29.9	34	15.7	177	36	1	77	96	9	21	93
"Cucurbita_palmata"	-116.3895	33.3226	"USA"	"future"	24.3	17	46.7	747.2	44	7.6	36.4	16.4	29.9	34	15.7	177	36	1	77	96	9	21	93
"Cucurbita_palmata"	-116.39111	33.02944	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.39111	33.02944	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.39111	33.02944	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.39726	33.028	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.39726	33.028	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.39726	33.028	"USA"	"future"	20	17.3	49.6	677.4	39.3	4.3	35	12.9	25.3	28.8	12.3	320	62	2	76.6	171	18	36	160
"Cucurbita_palmata"	-116.399722	32.9575	"USA"	"future"	20.6	16.4	47.8	686.4	39.7	5.4	34.3	13.7	26	29.6	12.9	280	56	2	79.2	152	15	28	145
"Cucurbita_palmata"	-116.40423	33.3592	"USA"	"future"	23.8	17	47	734.4	43.6	7.4	36.2	16	29.3	33.4	15.4	185	37	1	75.6	99	10	23	96
"Cucurbita_palmata"	-116.4074	33.6778	"USA"	"future"	23.8	16.8	46.5	734.1	42.9	6.8	36.1	16.2	30.2	33	15.1	148	29	1	68	75	10	25	73
"Cucurbita_palmata"	-116.41045	33.27901	"USA"	"future"	24.5	17.4	47	757.4	44.5	7.4	37.1	16.6	30.2	34.4	15.8	170	36	1	79.2	94	8	19	91
"Cucurbita_palmata"	-116.410933	33.271492	"USA"	"future"	24.5	17.4	47	757.4	44.5	7.4	37.1	16.6	30.2	34.4	15.8	170	36	1	79.2	94	8	19	91
"Cucurbita_palmata"	-116.41111	33.04222	"USA"	"future"	19.6	17.5	49.6	683.7	39.2	3.8	35.4	12.6	25	28.6	11.9	319	62	2	76.4	170	18	36	160
"Cucurbita_palmata"	-116.411111	33.042222	"USA"	"future"	19.6	17.5	49.6	683.7	39.2	3.8	35.4	12.6	25	28.6	11.9	319	62	2	76.4	170	18	36	160
"Cucurbita_palmata"	-116.411111	33.042222	"USA"	"future"	19.6	17.5	49.6	683.7	39.2	3.8	35.4	12.6	25	28.6	11.9	319	62	2	76.4	170	18	36	160
"Cucurbita_palmata"	-116.413056	32.956667	"USA"	"future"	20.6	16.4	47.8	686.4	39.7	5.4	34.3	13.7	26	29.6	12.9	280	56	2	79.2	152	15	28	145
"Cucurbita_palmata"	-116.41833	34.32417	"USA"	"future"	20.2	18.1	47.4	768.5	40.7	2.5	38.2	12.4	22.4	29.8	11.3	196	31	1	54.7	86	16	45	84
"Cucurbita_palmata"	-116.418333	34.324167	"USA"	"future"	20.2	18.1	47.4	768.5	40.7	2.5	38.2	12.4	22.4	29.8	11.3	196	31	1	54.7	86	16	45	84
"Cucurbita_palmata"	-116.418333	34.324167	"USA"	"future"	20.2	18.1	47.4	768.5	40.7	2.5	38.2	12.4	22.4	29.8	11.3	196	31	1	54.7	86	16	45	84
"Cucurbita_palmata"	-116.41909	32.98062	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.41909	32.98062	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.41909	32.98062	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.41922	33.05754	"USA"	"future"	19.8	17.5	49.4	683.4	39.5	4	35.5	12.8	25.2	28.7	12.1	322	63	2	77.8	174	18	34	163
"Cucurbita_palmata"	-116.41922	33.05754	"USA"	"future"	19.8	17.5	49.4	683.4	39.5	4	35.5	12.8	25.2	28.7	12.1	322	63	2	77.8	174	18	34	163
"Cucurbita_palmata"	-116.41922	33.05754	"USA"	"future"	19.8	17.5	49.4	683.4	39.5	4	35.5	12.8	25.2	28.7	12.1	322	63	2	77.8	174	18	34	163
"Cucurbita_palmata"	-116.41994	33.27138	"USA"	"future"	20.5	16.3	47.1	695.3	39.7	5.2	34.5	13.2	25.9	29.6	12.6	309	60	2	76.1	165	18	37	155
"Cucurbita_palmata"	-116.422406	33.669372	"USA"	"future"	21.7	16.9	47.5	715.8	41.2	5.5	35.7	14.2	27.9	30.8	13.4	200	37	1	67.5	99	14	33	98
"Cucurbita_palmata"	-116.425	31.558333	"MEX"	"future"	19.1	15.9	56.7	440.9	34.3	6.3	28	14.6	21.1	25.2	14.4	262	62	1	96.4	160	6	11	147
"Cucurbita_palmata"	-116.425	31.558333	"MEX"	"future"	19.1	15.9	56.7	440.9	34.3	6.3	28	14.6	21.1	25.2	14.4	262	62	1	96.4	160	6	11	147
"Cucurbita_palmata"	-116.425037	33.127	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.425784	33.128657	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.4297	35.539	"USA"	"future"	18.7	15.8	42.8	806	38.7	1.9	36.8	10.4	21	28.9	9.5	183	29	3	49.8	76	19	44	74
"Cucurbita_palmata"	-116.4297	35.539	"USA"	"future"	18.7	15.8	42.8	806	38.7	1.9	36.8	10.4	21	28.9	9.5	183	29	3	49.8	76	19	44	74
"Cucurbita_palmata"	-116.4305	33.0177	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.4305	33.0177	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.4305	33.0239	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.4305	33.0177	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.431619	33.129659	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.432153	33.12971	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.432503	33.691387	"USA"	"future"	21.7	16.9	47.5	715.8	41.2	5.5	35.7	14.2	27.9	30.8	13.4	200	37	1	67.5	99	14	33	98
"Cucurbita_palmata"	-116.432697	33.691625	"USA"	"future"	21.7	16.9	47.5	715.8	41.2	5.5	35.7	14.2	27.9	30.8	13.4	200	37	1	67.5	99	14	33	98
"Cucurbita_palmata"	-116.433333	33.016667	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.434478	33.134265	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.43559	33.283436	"USA"	"future"	20.5	16.3	47.1	695.3	39.7	5.2	34.5	13.2	25.9	29.6	12.6	309	60	2	76.1	165	18	37	155
"Cucurbita_palmata"	-116.437569	33.140856	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.43823	33.769898	"USA"	"future"	24.5	17.2	47.5	718.1	43.3	7	36.3	17.2	30.8	33.5	16	141	28	1	68.5	71	9	25	70
"Cucurbita_palmata"	-116.438484	33.211101	"USA"	"future"	20.5	16.8	48	692.1	40	5	35	13.2	25.9	29.6	12.7	295	57	2	76.1	157	17	34	149
"Cucurbita_palmata"	-116.438611	32.972778	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.438889	32.972778	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.43919	33.11683	"USA"	"future"	20.3	17.4	49.4	681.5	39.9	4.6	35.3	13.3	25.5	29.3	12.6	303	60	2	78.3	164	17	32	155
"Cucurbita_palmata"	-116.43919	33.11683	"USA"	"future"	20.3	17.4	49.4	681.5	39.9	4.6	35.3	13.3	25.5	29.3	12.6	303	60	2	78.3	164	17	32	155
"Cucurbita_palmata"	-116.43919	33.11683	"USA"	"future"	20.3	17.4	49.4	681.5	39.9	4.6	35.3	13.3	25.5	29.3	12.6	303	60	2	78.3	164	17	32	155
"Cucurbita_palmata"	-116.439461	33.115533	"USA"	"future"	20.3	17.4	49.4	681.5	39.9	4.6	35.3	13.3	25.5	29.3	12.6	303	60	2	78.3	164	17	32	155
"Cucurbita_palmata"	-116.439461	33.115533	"USA"	"future"	20.3	17.4	49.4	681.5	39.9	4.6	35.3	13.3	25.5	29.3	12.6	303	60	2	78.3	164	17	32	155
"Cucurbita_palmata"	-116.4419	33.1285	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.441902	33.128502	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.443	35.585	"USA"	"future"	23.9	16.3	40.8	884.4	44.6	4.6	40	15.1	27.1	34.8	13.4	84	14	1	52.5	37	7	18	36
"Cucurbita_palmata"	-116.443	35.585	"USA"	"future"	23.9	16.3	40.8	884.4	44.6	4.6	40	15.1	27.1	34.8	13.4	84	14	1	52.5	37	7	18	36
"Cucurbita_palmata"	-116.44331	32.98306	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.444595	32.715606	"USA"	"future"	17	15.3	50	593.5	34.5	3.9	30.6	10.8	21.3	25	10.7	403	73	2	75.4	213	23	43	192
"Cucurbita_palmata"	-116.445556	33.721194	"USA"	"future"	23.4	17.2	48	711.9	42.6	6.7	35.9	16	29.5	32.5	15.1	171	33	1	67	84	12	29	84
"Cucurbita_palmata"	-116.446389	32.964722	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.447778	32.971944	"USA"	"future"	20.8	17.1	48.9	681.6	40.2	5.3	34.9	13.7	26.1	29.7	13.1	294	58	2	79.1	160	15	29	151
"Cucurbita_palmata"	-116.450963	33.01319	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.452312	33.379661	"USA"	"future"	21.6	17.4	48.8	695.7	41.4	5.7	35.7	14.2	26.8	30.7	13.7	245	46	2	71.7	126	16	33	122
"Cucurbita_palmata"	-116.452395	33.379399	"USA"	"future"	21.6	17.4	48.8	695.7	41.4	5.7	35.7	14.2	26.8	30.7	13.7	245	46	2	71.7	126	16	33	122
"Cucurbita_palmata"	-116.452778	33.145	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.452939	33.144944	"USA"	"future"	20.4	17	48.7	682.4	39.8	4.9	34.9	13.2	25.5	29.3	12.7	301	58	2	77.1	162	17	33	151
"Cucurbita_palmata"	-116.453093	33.370425	"USA"	"future"	21.5	16.8	47.4	710.2	41.2	5.8	35.4	14.1	27	30.8	13.4	246	47	2	73.8	129	15	31	124
"Cucurbita_palmata"	-116.454167	33.203889	"USA"	"future"	18.5	16.1	47.7	678	37.3	3.6	33.7	11.4	24	27.3	10.8	425	83	3	77.9	230	24	47	211
"Cucurbita_palmata"	-116.454591	33.381181	"USA"	"future"	21.6	17.4	48.8	695.7	41.4	5.7	35.7	14.2	26.8	30.7	13.7	245	46	2	71.7	126	16	33	122
"Cucurbita_palmata"	-116.455128	33.370473	"USA"	"future"	21.5	16.8	47.4	710.2	41.2	5.8	35.4	14.1	27	30.8	13.4	246	47	2	73.8	129	15	31	124
"Cucurbita_palmata"	-116.4562	34.1342	"USA"	"future"	18.8	17.6	48.4	728.2	38.7	2.4	36.3	11.3	25.4	28.1	10.5	289	49	1	62.2	136	22	52	132
"Cucurbita_palmata"	-116.456215	33.011089	"USA"	"future"	19.8	17.3	49.9	669.3	39.1	4.4	34.7	12.7	25	28.6	12.3	348	67	2	78.3	188	19	36	175
"Cucurbita_palmata"	-116.456683	33.210438	"USA"	"future"	20.5	16.8	48	692.1	40	5	35	13.2	25.9	29.6	12.7	295	57	2	76.1	157	17	34	149
"Cucurbita_palmata"	-116.4575	34.135556	"USA"	"future"	18.8	17.6	48.4	728.2	38.7	2.4	36.3	11.3	25.4	28.1	10.5	289	49	1	62.2	136	22	52	132
"Cucurbita_palmata"	-116.4575	34.135556	"USA"	"future"	18.8	17.6	48.4	728.2	38.7	2.4	36.3	11.3	25.4	28.1	10.5	289	49	1	62.2	136	22	52	132
"Cucurbita_palmata"	-116.4575	34.13556	"USA"	"future"	18.8	17.6	48.4	728.2	38.7	2.4	36.3	11.3	25.4	28.1	10.5	289	49	1	62.2	136	22	52	132
"Cucurbita_palmata"	-116.458201	33.382408	"USA"	"future"	21.6	17.4	48.8	695.7	41.4	5.7	35.7	14.2	26.8	30.7	13.7	245	46	2	71.7	126	16	33	122
"Cucurbita_palmata"	-116.45847	33.38261	"USA"	"future"	21.2	17.1	48.1	696.3	41	5.4	35.6	13.9	26.4	30.3	13.3	250	50	2	75.3	133	15	31	127
"Cucurbita_palmata"	-116.459606	33.140151	"USA"	"future"	19.4	17.6	49.8	668.4	39.1	3.8	35.3	12.4	24.5	28.1	11.8	348	68	2	78	188	19	37	175
"Cucurbita_palmata"	-116.45964	33.2107	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.45964	33.2107	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.45964	33.2107	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.45975	33.0073	"USA"	"future"	18.9	16.5	48.9	658.7	37.9	4.1	33.8	12	24.1	27.6	11.6	407	80	2	80.8	225	21	39	204
"Cucurbita_palmata"	-116.45975	33.0073	"USA"	"future"	18.9	16.5	48.9	658.7	37.9	4.1	33.8	12	24.1	27.6	11.6	407	80	2	80.8	225	21	39	204
"Cucurbita_palmata"	-116.45975	33.0073	"USA"	"future"	18.9	16.5	48.9	658.7	37.9	4.1	33.8	12	24.1	27.6	11.6	407	80	2	80.8	225	21	39	204
"Cucurbita_palmata"	-116.460061	33.223675	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.46133	33.138844	"USA"	"future"	19.4	17.6	49.8	668.4	39.1	3.8	35.3	12.4	24.5	28.1	11.8	348	68	2	78	188	19	37	175
"Cucurbita_palmata"	-116.46325	33.21931	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.46325	33.21931	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.46325	33.21931	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.465232	33.135239	"USA"	"future"	19.4	17.6	49.8	668.4	39.1	3.8	35.3	12.4	24.5	28.1	11.8	348	68	2	78	188	19	37	175
"Cucurbita_palmata"	-116.4666	33.21218	"USA"	"future"	17.4	15.9	47.7	672	36.2	2.8	33.4	10.4	22.9	26.3	10	496	98	3	79.8	273	27	51	243
"Cucurbita_palmata"	-116.47147	33.09869	"USA"	"future"	19.5	17.1	48.9	675	39	4.1	34.9	12.5	24.7	28.3	11.8	344	68	2	79.7	188	18	34	175
"Cucurbita_palmata"	-116.47713	34.24158	"USA"	"future"	18.6	17.9	48.8	732.4	38.6	1.9	36.7	10.8	25.2	27.8	10.1	314	54	2	63.4	149	24	52	146
"Cucurbita_palmata"	-116.477848	33.756662	"USA"	"future"	24.1	17.4	48.1	711.1	43.1	7	36.1	16.7	30.2	33	15.7	163	32	1	68.8	81	10	27	81
"Cucurbita_palmata"	-116.482118	33.78236	"USA"	"future"	24.1	17.4	48.1	711.1	43.1	7	36.1	16.7	30.2	33	15.7	163	32	1	68.8	81	10	27	81
"Cucurbita_palmata"	-116.48354	34.2793	"USA"	"future"	18.7	17.7	48.1	741.6	38.8	2	36.8	11	25.5	28.1	10.2	299	52	2	63.3	142	23	52	139
"Cucurbita_palmata"	-116.488261	33.781249	"USA"	"future"	24.1	17.4	48.1	711.1	43.1	7	36.1	16.7	30.2	33	15.7	163	32	1	68.8	81	10	27	81
"Cucurbita_palmata"	-116.507547	33.626503	"USA"	"future"	18.1	16.7	48.3	686.9	37.3	2.8	34.5	10.9	23.9	27	10.3	324	60	2	68.8	161	23	49	156
"Cucurbita_palmata"	-116.508333	32.375	"MEX"	"future"	19.8	15.9	53.1	539.7	36.8	6.9	29.9	13.9	23.4	27.1	14	301	64	2	85.1	172	13	23	158
"Cucurbita_palmata"	-116.5103	33.0352	"USA"	"future"	16.9	15.5	47.8	645.5	35.2	2.8	32.4	10.2	22.1	25.4	9.7	556	110	4	83	314	29	48	275
"Cucurbita_palmata"	-116.5103	33.0352	"USA"	"future"	16.9	15.5	47.8	645.5	35.2	2.8	32.4	10.2	22.1	25.4	9.7	556	110	4	83	314	29	48	275
"Cucurbita_palmata"	-116.5103	33.0352	"USA"	"future"	16.9	15.5	47.8	645.5	35.2	2.8	32.4	10.2	22.1	25.4	9.7	556	110	4	83	314	29	48	275
"Cucurbita_palmata"	-116.517853	33.712486	"USA"	"future"	22.9	17.2	48.1	706.3	42.2	6.5	35.7	15.4	28.9	31.9	14.6	188	37	1	71.6	97	12	29	95
"Cucurbita_palmata"	-116.519587	34.088074	"USA"	"future"	19.5	17.7	50	690.7	39	3.7	35.3	12	25.6	28.4	11.7	277	49	1	64.3	133	21	47	131
"Cucurbita_palmata"	-116.520833	33.169722	"USA"	"future"	17.4	17.1	49.3	661.1	36.8	2.2	34.6	10.5	22.6	26.1	10	473	94	3	80.1	261	26	47	234
"Cucurbita_palmata"	-116.522179	33.714124	"USA"	"future"	22.9	17.2	48.1	706.3	42.2	6.5	35.7	15.4	28.9	31.9	14.6	188	37	1	71.6	97	12	29	95
"Cucurbita_palmata"	-116.5225	33.1125	"USA"	"future"	19.5	17.4	49.3	666.1	39.2	4	35.2	12.6	24.4	28.2	12	339	67	2	80.2	186	18	32	173
"Cucurbita_palmata"	-116.525157	33.133228	"USA"	"future"	18.8	17.7	50	662	38.6	3.2	35.4	11.9	23.8	27.5	11.3	386	76	2	79.2	210	21	39	195
"Cucurbita_palmata"	-116.525157	33.133228	"USA"	"future"	18.8	17.7	50	662	38.6	3.2	35.4	11.9	23.8	27.5	11.3	386	76	2	79.2	210	21	39	195
